6.975152343511581421e-02,-1.752917170524597168e-01,-6.350307166576385498e-02,1.658282876014709473e-01,1.438732147216796875e-01,-5.525589734315872192e-02,-1.834815740585327148e-01,1.380012184381484985e-01,-2.188628762960433960e-01,-5.689333006739616394e-02,-1.757196523249149323e-02,9.319865703582763672e-02,2.784958481788635254e-02,2.011246383190155029e-01
7.469242066144943237e-02,-1.653352379798889160e-01,-6.727787852287292480e-02,1.677084863185882568e-01,1.413531899452209473e-01,-4.636969417333602905e-02,-1.904017180204391479e-01,1.342568397521972656e-01,-2.150831371545791626e-01,-5.588615313172340393e-02,-2.320677973330020905e-02,9.850419312715530396e-02,2.757778763771057129e-02,1.979726552963256836e-01
7.469242066144943237e-02,-1.653352379798889160e-01,-6.727787852287292480e-02,1.677084863185882568e-01,1.413531899452209473e-01,-4.636969417333602905e-02,-1.904017180204391479e-01,1.342568397521972656e-01,-2.150831371545791626e-01,-5.588615313172340393e-02,-2.320677973330020905e-02,9.850419312715530396e-02,2.757778763771057129e-02,1.979726552963256836e-01
7.469242066144943237e-02,-1.653352379798889160e-01,-6.727787852287292480e-02,1.677084863185882568e-01,1.413531899452209473e-01,-4.636969417333602905e-02,-1.904017180204391479e-01,1.342568397521972656e-01,-2.150831371545791626e-01,-5.588615313172340393e-02,-2.320677973330020905e-02,9.850419312715530396e-02,2.757778763771057129e-02,1.979726552963256836e-01
7.469242066144943237e-02,-1.653352379798889160e-01,-6.727787852287292480e-02,1.677084863185882568e-01,1.413531899452209473e-01,-4.636969417333602905e-02,-1.904017180204391479e-01,1.342568397521972656e-01,-2.150831371545791626e-01,-5.588615313172340393e-02,-2.320677973330020905e-02,9.850419312715530396e-02,2.757778763771057129e-02,1.979726552963256836e-01
7.469242066144943237e-02,-1.653352379798889160e-01,-6.727787852287292480e-02,1.677084863185882568e-01,1.413531899452209473e-01,-4.636969417333602905e-02,-1.904017180204391479e-01,1.342568397521972656e-01,-2.150831371545791626e-01,-5.588615313172340393e-02,-2.320677973330020905e-02,9.850419312715530396e-02,2.757778763771057129e-02,1.979726552963256836e-01
7.469242066144943237e-02,-1.653352379798889160e-01,-6.727787852287292480e-02,1.677084863185882568e-01,1.413531899452209473e-01,-4.636969417333602905e-02,-1.904017180204391479e-01,1.342568397521972656e-01,-2.150831371545791626e-01,-5.588615313172340393e-02,-2.320677973330020905e-02,9.850419312715530396e-02,2.757778763771057129e-02,1.979726552963256836e-01
7.469242066144943237e-02,-1.653352379798889160e-01,-6.727787852287292480e-02,1.677084863185882568e-01,1.413531899452209473e-01,-4.636969417333602905e-02,-1.904017180204391479e-01,1.342568397521972656e-01,-2.150831371545791626e-01,-5.588615313172340393e-02,-2.320677973330020905e-02,9.850419312715530396e-02,2.757778763771057129e-02,1.979726552963256836e-01
7.469242066144943237e-02,-1.653352379798889160e-01,-6.727787852287292480e-02,1.677084863185882568e-01,1.413531899452209473e-01,-4.636969417333602905e-02,-1.904017180204391479e-01,1.342568397521972656e-01,-2.150831371545791626e-01,-5.588615313172340393e-02,-2.320677973330020905e-02,9.850419312715530396e-02,2.757778763771057129e-02,1.979726552963256836e-01
7.469242066144943237e-02,-1.653352379798889160e-01,-6.727787852287292480e-02,1.677084863185882568e-01,1.413531899452209473e-01,-4.636969417333602905e-02,-1.904017180204391479e-01,1.342568397521972656e-01,-2.150831371545791626e-01,-5.588615313172340393e-02,-2.320677973330020905e-02,9.850419312715530396e-02,2.757778763771057129e-02,1.979726552963256836e-01
7.469242066144943237e-02,-1.653352379798889160e-01,-6.727787852287292480e-02,1.677084863185882568e-01,1.413531899452209473e-01,-4.636969417333602905e-02,-1.904017180204391479e-01,1.342568397521972656e-01,-2.150831371545791626e-01,-5.588615313172340393e-02,-2.320677973330020905e-02,9.850419312715530396e-02,2.757778763771057129e-02,1.979726552963256836e-01
7.469242066144943237e-02,-1.653352379798889160e-01,-6.727787852287292480e-02,1.677084863185882568e-01,1.413531899452209473e-01,-4.636969417333602905e-02,-1.904017180204391479e-01,1.342568397521972656e-01,-2.150831371545791626e-01,-5.588615313172340393e-02,-2.320677973330020905e-02,9.850419312715530396e-02,2.757778763771057129e-02,1.979726552963256836e-01
