-7.934653162956237793e-01
-2.152790278196334839e-01
4.307258725166320801e-01
-3.601385056972503662e-01
-1.845435053110122681e-01
7.133405655622482300e-02
2.998993694782257080e-01
-4.301025271415710449e-01
5.182528495788574219e-01
2.351516392081975937e-03
9.784364141523838043e-03
7.732998728752136230e-01
8.695838600397109985e-02
5.930195748805999756e-02
